//X Y Z Classification
504088.37999725 463029.28999329 385.39001465 16
504087.30000305 463030.72999573 383.17999268 2
504074.77999878 463047.25 382.95999146 2
504077.65000153 463043.47999573 385.76998901 16
504088.87000275 463028.69999695 382.92999268 2
504091.04000092 463025.86000061 382.95999146 2
504088.30000305 463029.47000122 383.20001221 2
504083.77999878 463035.44000244 383.01000977 2
504076.48999786 463045.08000183 384.44000244 16
504087.81999969 463030.16000366 386.04000854 16
504089.27999878 463028.24000549 383.04998779 2
504092 463024.66999817 383.01000977 2
504092.13999939 463024.51000214 383.07000732 2
504088.76999664 463028.96000671 383.01000977 2
504091.58999634 463025.25 383 2
504077.22000122 463044.22000122 384.57998657 16
504092.83000183 463023.63999939 383.97000122 16
504079.26000214 463041.55999756 384.79000854 16
504082.52999878 463037.27000427 382.98001099 2
504092.58999634 463023.98999786 383.08999634 2
504086.61000061 463031.88999939 383.1000061 2
504090.68000031 463026.55000305 383.01000977 2
504088.05999756 463030.02000427 385.70999146 16
504086.37999725 463032.25 382.98999023 2
504076.56999969 463045.21000671 383 2
504082.16999817 463037.83999634 382.97000122 2
504088.38999939 463029.63999939 385.91000366 16
504090.18000031 463027.27999878 383 2
504086.54000092 463032.1000061 383.04000854 2
504075.26000214 463047 382.92999268 2
504078.48999786 463042.75999451 385.92999268 16
504083.23000336 463036.52000427 382.97000122 2
504087.83000183 463030.44999695 385.58999634 16
504088.56999969 463029.49000549 385.6000061 16
504088.22000122 463029.97000122 385.10998535 16
504076.37999725 463045.61000061 383.02999878 2
504088.58000183 463029.52999878 385.63000488 16
504092.51999664 463024.34999847 384.20999146 16
504091.77999878 463025.33999634 382.95999146 2
504076.09999847 463046.03999329 383.02999878 2
504088.55999756 463029.63000488 383.11999512 2
504088.70999908 463029.44000244 383.07998657 2
504082.29000092 463037.91000366 382.98001099 2
504088.43000031 463029.82000732 385.85998535 16
504088.63999939 463029.55999756 383.16000366 2
504087.86000061 463030.61000061 384.48001099 16
504080.19999695 463040.72999573 385.42999268 16
504078.43000031 463043.08000183 386.19000244 16
504076.62999725 463045.47000122 382.98001099 2
504084 463035.77000427 382.95999146 2
504087.98000336 463030.52999878 382.86999512 2
504077.62999725 463044.17999268 386.39001465 16
504078.09999847 463043.58000183 386.48001099 16
504088.97000122 463029.27000427 383 2
504078.41000366 463043.21000671 386.48001099 16
504087.77999878 463030.86999512 382.88000488 2
504076.84999847 463045.30999756 383 2
504086.73000336 463032.28999329 383 2
504085.73000336 463033.61999512 383.35998535 16
504079.38999939 463041.97999573 385.17999268 16
504089.09999847 463029.19999695 382.97000122 2
504092.54000092 463024.66999817 384.33999634 16
504085.59999847 463033.8500061 385.72000122 16
504076.91999817 463045.30999756 384.57998657 16
504077.69999695 463044.30000305 386.54000854 16
504090.98999786 463026.79000092 383.04998779 2
504089.97000122 463028.13000488 383.1000061 2
504090.61000061 463027.30000305 383.01998901 2
504088.97000122 463029.47999573 385.36999512 16
504084.84999847 463034.92999268 383.02999878 2
504091.80000305 463025.77999878 383.01000977 2
504091.62999725 463026.01999664 382.91000366 2
504089.41999817 463028.94999695 382.98999023 2
504091.01999664 463026.84999847 383.01000977 2
504080.73000336 463040.44999695 385.16000366 16
504080.33999634 463040.97999573 385.07000732 16
504092.5 463024.94999695 383.04998779 2
504092.73999786 463024.65000153 385.19000244 16
504082.80000305 463037.77999878 383 2
504091.80000305 463025.93000031 382.97000122 2
504077.18000031 463045.22999573 385.66000366 16
504088.87000275 463029.83000183 382.95999146 2
504080.02999878 463041.5 385.25 16
504082.86000061 463037.78999329 382.98001099 2
504080.37999725 463041.05999756 384.98999023 16
504082.19000244 463038.69000244 382.97000122 2
504085.19000244 463034.75 385.45999146 16
504082.69999695 463038.05000305 383.01000977 2
504081.08999634 463040.19000244 385.29998779 16
504091.65000153 463026.27999878 382.92999268 2
504079.93000031 463041.75999451 385.22000122 16
504089.51000214 463029.13000488 383 2
504082.81999969 463037.97000122 382.97000122 2
504076.54000092 463046.27999878 382.98999023 2
504092.88999939 463024.72000122 385.55999756 16
504076.48999786 463046.38000488 382.95999146 2
504085.12000275 463035.00999451 383.04998779 2
504085.5 463034.52000427 385.45001221 16
504082.12999725 463038.97999573 383.01998901 2
504082.09999847 463039.03999329 383.04998779 2
504078.37999725 463043.97000122 386.67001343 16
504092.18000031 463025.77999878 383.01998901 2
504078.34999847 463044.03999329 386.73999023 16
504080.56999969 463041.11999512 384.83999634 16
504078.26999664 463044.17999268 386.70999146 16
504076.58000183 463046.41999817 382.95999146 2
504079.33000183 463042.80999756 386.04000854 16
504085.90000153 463034.1499939 385.75 16
504092.26999664 463025.76000214 383.01998901 2
504085.33999634 463034.91999817 385.3500061 16
504091.38999939 463026.94999695 382.94000244 2
504081.30999756 463040.27000427 385.04000854 16
504082.87000275 463038.22000122 382.98999023 2
504085.16000366 463035.22000122 382.92001343 2
504087.25 463032.47999573 383.04000854 2
504079.18000031 463043.13999939 386.33999634 16
504083.65000153 463037.25999451 382.95999146 2
504085.94999695 463034.24000549 385.66000366 16
504080.33999634 463041.66000366 384.92999268 16
504087.01000214 463032.86999512 385.42999268 16
504080.48999786 463041.49000549 384.79998779 16
504078.23999786 463044.47000122 386.72000122 16
504088.61000061 463030.80999756 382.89001465 2
504076.98000336 463046.16999817 382.97000122 2
504081.80999756 463039.82000732 385.04000854 16
504089.20999908 463030.07000732 383.01998901 2
504083.55000305 463037.55000305 382.98001099 2
504091.41999817 463027.16999817 382.8999939 2
504086.91999817 463033.13999939 385.42001343 16
504077.05000305 463046.17999268 382.95999146 2
504080.12999725 463042.11000061 385.51998901 16
504089.37000275 463029.94999695 382.97000122 2
504092.63999939 463025.65000153 383.02999878 2
504081.06999969 463040.91999817 384.70999146 16
504077.70999908 463045.36999512 386.04998779 16
504085.23999786 463035.47000122 382.79000854 2
504083.44999695 463037.83999634 382.98001099 2
504091.72000122 463026.94999695 382.92999268 2
504081.79000092 463040.08000183 384.85998535 16
504083.79000092 463037.42999268 382.98001099 2
504080.56999969 463041.72000122 384.97000122 16
504085.72000122 463034.94000244 385.6499939 16
504084.27999878 463036.8500061 382.97000122 2
504081.05000305 463041.13000488 384.51998901 16
504082 463039.8999939 383 2
504088.40000153 463031.47000122 382.88000488 2
504080.95999908 463041.30000305 384.17001343 16
504084.98000336 463036.02000427 382.91000366 2
504081.16000366 463041.07000732 382.91000366 2
504091.23000336 463027.80000305 382.92999268 2
504083.86000061 463037.53999329 382.98001099 2
504080.06999969 463042.55999756 385.85998535 16
504078.75 463044.32000732 386.67001343 16
504085.19000244 463035.83999634 382.8999939 2
504083.20999908 463038.47000122 382.98999023 2
504088.22000122 463031.86999512 382.83999634 2
504078.5 463044.71000671 386.73001099 16
504089.02999878 463030.8500061 382.91000366 2
504085.87000275 463035.02999878 385.72000122 16
504083.16000366 463038.61999512 383 2
504084.27999878 463037.1499939 382.94000244 2
504092.73999786 463026.01999664 383 2
504091.52999878 463027.62999725 382.97000122 2
504092.47000122 463026.40000153 383.1000061 2
504090.01000214 463029.66999817 383.1499939 2
504084.55999756 463036.86000061 382.8999939 2
504091.87999725 463027.23999786 382.91000366 2
504083.12000275 463038.80000305 382.98001099 2
504086.08999634 463034.91000366 385.91000366 16
504088.26999664 463032.03999329 382.88000488 2
504091.30000305 463028.05999756 382.92001343 2
504089.25 463030.77999878 383.01000977 2
504084.34999847 463037.25999451 382.94000244 2
504082.37000275 463039.88000488 383.01998901 2
504090.98999786 463028.53999329 382.95001221 2
504079.48000336 463043.72999573 386.64001465 16
504082.22000122 463040.13000488 383.01000977 2
504085.26000214 463036.1499939 382.94000244 2
504081.44000244 463041.21000671 382.94000244 2
504092.05999756 463027.20999908 382.97000122 2
504089.16999817 463031.02999878 382.92999268 2
504087.80000305 463032.86000061 382.92001343 2
504078.11000061 463045.6499939 386.13000488 16
504076.47000122 463047.83999634 387.72000122 16
504079.91000366 463043.32000732 386.38000488 16
504091.83000183 463027.61000061 383.01000977 2
504078.19999695 463045.6000061 386.1499939 16
504089.69999695 463030.44999695 383.02999878 2
504084.65000153 463037.13000488 382.88000488 2
504088.51999664 463032.03999329 382.86999512 2
504085.58999634 463035.91999817 382.98999023 2
504078.02999878 463045.91000366 385.91000366 16
504090.95999908 463028.86999512 382.95001221 2
504077.16000366 463047.1000061 382.92001343 2
504085.52999878 463036.07000732 382.91000366 2
504087.23000336 463033.8500061 385.3999939 16
504089.91000366 463030.33000183 383.14001465 2
504090 463030.22000122 383.1000061 2
504083.20999908 463039.19999695 383.01998901 2
504091.94000244 463027.70999908 382.98999023 2
504087.09999847 463034.11000061 385.26998901 16
504091.26000214 463028.6499939 382.92001343 2
504077.56999969 463046.72000122 382.97000122 2
504087.48000336 463033.66000366 384.67999268 16
504088.51000214 463032.32000732 382.92001343 2
504091.94000244 463027.80999756 383.01998901 2
504076.72000122 463047.8999939 387.85998535 16
504081.83999634 463041.16999817 382.98001099 2
504080.12000275 463043.44999695 386.42999268 16
504088.11000061 463032.94000244 382.95999146 2
504084.91000366 463037.16999817 382.8999939 2
504082.20999908 463040.75 382.94000244 2
504091.48000336 463028.52999878 382.95999146 2
504076.65000153 463048.11999512 387.95001221 16
504086.76999664 463034.77999878 385.77999878 16
504081.15000153 463042.22000122 382.92999268 2
504080.19999695 463043.47999573 386.38000488 16
504093.01999664 463026.58999634 382.82998657 2
504077.81999969 463046.6499939 383.01998901 2
504082.5 463040.5 383.01000977 2
504091.77999878 463028.27999878 383 2
504081.04000092 463042.46000671 382.86999512 2
504078.12999725 463046.30999756 385.6499939 16
504089.44000244 463031.41000366 382.92999268 2
504085.41999817 463036.72999573 382.8999939 2
504089.51000214 463031.3500061 382.89001465 2
504087 463034.67999268 385.82998657 16
504087.31999969 463034.27000427 385.20001221 16
504086.83000183 463034.94000244 385.48001099 16
504092.51000214 463027.44999695 382.98001099 2
504079.04000092 463045.25 385.75 16
504089.54000092 463031.41000366 382.8999939 2
504078.80000305 463045.58999634 386.10998535 16
504081.23999786 463042.3999939 382.95001221 2
504087.75 463033.82000732 384.82998657 16
504087.55999756 463034.08000183 385.20001221 16
504088.26000214 463033.17999268 384.45001221 16
504085.84999847 463036.36999512 384.57000732 16
504079.33000183 463044.99000549 386.45001221 16
504081.04000092 463042.75 385.94000244 16
504083.08000183 463040.08000183 383.01000977 2
504081.47000122 463042.22000122 382.98999023 2
504079.62999725 463044.66000366 385.95001221 16
504090.26000214 463030.66000366 383.05999756 2
504087.52999878 463034.27000427 385.14001465 16
504092.91999817 463027.18000031 382.98999023 2
504083.11000061 463040.13999939 383.01998901 2
504083.06999969 463040.19999695 383.02999878 2
504091.58999634 463028.99000549 383.01998901 2
504083.30000305 463039.94000244 382.94000244 2
504086.59999847 463035.61000061 385.60998535 16
504078.58000183 463046.19000244 382.97000122 2
504078.52999878 463046.27999878 386.08999634 16
504082.41999817 463041.16000366 383.01000977 2
504082.69000244 463040.83000183 382.98001099 2
504088.38999939 463033.32000732 384.44000244 16
504087.31999969 463034.75999451 385.75 16
504082.88999939 463040.61000061 383.05999756 2
504078.62999725 463046.25 386.10998535 16
504092.26000214 463028.27999878 383.98001099 16
504078.84999847 463045.99000549 386.47000122 16
504090.44000244 463030.72000122 383.01998901 2
504088.94999695 463032.69999695 382.88000488 2
504082.51000214 463041.22000122 383.01000977 2
504091.26000214 463029.67999268 382.92001343 2
504085.76000214 463036.96000671 382.92001343 2
504086.34999847 463036.19999695 382.98001099 2
504092.5 463028.11000061 382.89001465 2
504087.66000366 463034.5 385.5 16
504087.44000244 463034.83000183 385.91000366 16
504091.76999664 463029.13000488 382.97000122 2
504089.01999664 463032.77000427 382.83999634 2
504086.51000214 463036.1000061 382.98001099 2
504089.86000061 463031.69999695 382.98001099 2
504079.34999847 463045.58000183 386.67001343 16
504078.22000122 463047.08000183 385.47000122 16
504081.47000122 463042.82000732 382.92001343 2
504087.65000153 463034.67999268 385.51000977 16
504078.69000244 463046.52000427 382.89001465 2
504083.58999634 463040.07000732 383 2
504080.44999695 463044.22000122 386.05999756 16
504083.62000275 463040.05999756 383 2
504079.84999847 463045.05999756 386.08999634 16
504092.55999756 463028.30999756 384.61999512 16
504078.87999725 463046.36000061 385.92999268 16
504084.41999817 463039.07000732 383.73001099 16
504085.29000092 463037.96000671 382.89001465 2
504089.97000122 463031.80000305 383.01000977 2
504085.83000183 463037.27000427 382.95001221 2
504084.69999695 463038.78999329 382.80999756 2
504089.77999878 463032.11000061 382.91000366 2
504079.31999969 463045.91000366 385.64001465 16
504091.19000244 463030.27999878 382.91000366 2
504081.77999878 463042.69999695 382.95001221 2
504088.48000336 463033.88000488 384.04998779 16
504086.48999786 463036.52000427 383 2
504090.97000122 463030.6499939 382.97000122 2
504088.01999664 463034.55000305 385.10998535 16
504080.62999725 463044.32000732 386.07000732 16
504078.41999817 463047.25 382.94000244 2
504086.45999908 463036.66000366 382.95999146 2
504084.56999969 463039.16999817 382.94000244 2
504079.22000122 463046.24000549 385.82998657 16
504089.41000366 463032.83000183 382.8500061 2
504082.70999908 463041.67999268 382.95999146 2
504085.31999969 463038.25 382.88000488 2
504088.27999878 463034.36999512 384.41000366 16
504079.31999969 463046.21000671 385.42001343 16
